Unnamed: 0,negskew,duvol,Date,year,month,country,GDP,corruption,governmentEffectiveness,politicalStability,regulatoryQuality,ruleOfLaw,voiceAccountability,negskew_annual,duvol_annual
3/1/2011,-0.73121019,-0.24584024399999999,3/1/2011,2011,134,Spain,31867.97324,1.1,1.02723515,0.021104537000000003,1.07,1.2,1.085865974,-0.9956123379999999,-0.193151615
4/1/2011,-0.23014322199999998,0.021716219,4/1/2011,2011,135,Spain,31867.97324,1.1,1.02723515,0.021104537000000003,1.07,1.2,1.085865974,-0.9956123379999999,-0.193151615
5/1/2011,2.097698791,0.424942334,5/1/2011,2011,136,Spain,31867.97324,1.1,1.02723515,0.021104537000000003,1.07,1.2,1.085865974,-0.9956123379999999,-0.193151615
6/1/2011,0.05445548,0.10275931199999999,6/1/2011,2011,137,Spain,31867.97324,1.1,1.02723515,0.021104537000000003,1.07,1.2,1.085865974,-0.9956123379999999,-0.193151615
7/1/2011,0.30568817,0.105686137,7/1/2011,2011,138,Spain,31867.97324,1.1,1.02723515,0.021104537000000003,1.07,1.2,1.085865974,-0.9956123379999999,-0.193151615
8/1/2011,0.24481342899999997,0.19127310399999997,8/1/2011,2011,139,Spain,31867.97324,1.1,1.02723515,0.021104537000000003,1.07,1.2,1.085865974,-0.9956123379999999,-0.193151615
9/1/2011,0.328610583,0.154557172,9/1/2011,2011,140,Spain,31867.97324,1.1,1.02723515,0.021104537000000003,1.07,1.2,1.085865974,-0.9956123379999999,-0.193151615
10/1/2011,0.137560825,-0.017010168,10/1/2011,2011,141,Spain,31867.97324,1.1,1.02723515,0.021104537000000003,1.07,1.2,1.085865974,-0.9956123379999999,-0.193151615
11/1/2011,0.24867302100000002,0.025993146,11/1/2011,2011,142,Spain,31867.97324,1.1,1.02723515,0.021104537000000003,1.07,1.2,1.085865974,-0.9956123379999999,-0.193151615
12/1/2011,0.65429346,-0.038139902,12/1/2011,2011,143,Spain,31867.97324,1.1,1.02723515,0.021104537000000003,1.07,1.2,1.085865974,-0.9956123379999999,-0.193151615
1/1/2012,0.7991780829999999,0.1423554,1/1/2012,2012,144,Spain,30904.78753,1.13,1.120682478,-0.029516449,0.95,1.06,1.064178824,0.292388229,0.014846768
2/1/2012,0.8744534420000001,-0.003147398,2/1/2012,2012,145,Spain,30904.78753,1.13,1.120682478,-0.029516449,0.95,1.06,1.064178824,0.292388229,0.014846768
3/1/2012,1.025479698,0.267114208,3/1/2012,2012,146,Spain,30904.78753,1.13,1.120682478,-0.029516449,0.95,1.06,1.064178824,0.292388229,0.014846768
4/1/2012,1.025040894,0.24919297899999998,4/1/2012,2012,147,Spain,30904.78753,1.13,1.120682478,-0.029516449,0.95,1.06,1.064178824,0.292388229,0.014846768
5/1/2012,0.31748920399999997,0.013092659,5/1/2012,2012,148,Spain,30904.78753,1.13,1.120682478,-0.029516449,0.95,1.06,1.064178824,0.292388229,0.014846768
6/1/2012,-0.928425088,-0.254037306,6/1/2012,2012,149,Spain,30904.78753,1.13,1.120682478,-0.029516449,0.95,1.06,1.064178824,0.292388229,0.014846768
7/1/2012,0.489518314,0.13600503,7/1/2012,2012,150,Spain,30904.78753,1.13,1.120682478,-0.029516449,0.95,1.06,1.064178824,0.292388229,0.014846768
8/1/2012,-0.7641116179999999,-0.28748649600000004,8/1/2012,2012,151,Spain,30904.78753,1.13,1.120682478,-0.029516449,0.95,1.06,1.064178824,0.292388229,0.014846768
9/1/2012,-0.230711833,-0.038301053,9/1/2012,2012,152,Spain,30904.78753,1.13,1.120682478,-0.029516449,0.95,1.06,1.064178824,0.292388229,0.014846768
10/1/2012,-1.52773311,-0.666179744,10/1/2012,2012,153,Spain,30904.78753,1.13,1.120682478,-0.029516449,0.95,1.06,1.064178824,0.292388229,0.014846768
11/1/2012,0.28437422100000004,-0.086395469,11/1/2012,2012,154,Spain,30904.78753,1.13,1.120682478,-0.029516449,0.95,1.06,1.064178824,0.292388229,0.014846768
12/1/2012,-0.46597170299999996,0.021331318,12/1/2012,2012,155,Spain,30904.78753,1.13,1.120682478,-0.029516449,0.95,1.06,1.064178824,0.292388229,0.014846768
1/1/2013,0.338525646,0.12755493699999998,1/1/2013,2013,156,Spain,30561.15755,0.9,1.154522538,0.012017759,0.94,1.02,0.988870561,-0.03164716,0.123869535
2/1/2013,1.3784779269999998,0.2088716,2/1/2013,2013,157,Spain,30561.15755,0.9,1.154522538,0.012017759,0.94,1.02,0.988870561,-0.03164716,0.123869535
3/1/2013,1.4182544559999999,0.330362588,3/1/2013,2013,158,Spain,30561.15755,0.9,1.154522538,0.012017759,0.94,1.02,0.988870561,-0.03164716,0.123869535
4/1/2013,-1.088872757,-0.279502228,4/1/2013,2013,159,Spain,30561.15755,0.9,1.154522538,0.012017759,0.94,1.02,0.988870561,-0.03164716,0.123869535
5/1/2013,0.33398525100000004,0.046338360999999995,5/1/2013,2013,160,Spain,30561.15755,0.9,1.154522538,0.012017759,0.94,1.02,0.988870561,-0.03164716,0.123869535
6/1/2013,0.40907341799999997,0.029411995,6/1/2013,2013,161,Spain,30561.15755,0.9,1.154522538,0.012017759,0.94,1.02,0.988870561,-0.03164716,0.123869535
7/1/2013,0.10995041800000001,0.192445366,7/1/2013,2013,162,Spain,30561.15755,0.9,1.154522538,0.012017759,0.94,1.02,0.988870561,-0.03164716,0.123869535
8/1/2013,-0.206356371,-0.139468322,8/1/2013,2013,163,Spain,30561.15755,0.9,1.154522538,0.012017759,0.94,1.02,0.988870561,-0.03164716,0.123869535
9/1/2013,-1.5863931269999998,-0.6597470670000001,9/1/2013,2013,164,Spain,30561.15755,0.9,1.154522538,0.012017759,0.94,1.02,0.988870561,-0.03164716,0.123869535
10/1/2013,0.06643605799999999,0.187491375,10/1/2013,2013,165,Spain,30561.15755,0.9,1.154522538,0.012017759,0.94,1.02,0.988870561,-0.03164716,0.123869535
11/1/2013,0.255677786,0.150194962,11/1/2013,2013,166,Spain,30561.15755,0.9,1.154522538,0.012017759,0.94,1.02,0.988870561,-0.03164716,0.123869535
12/1/2013,-0.749848498,-0.25702329399999996,12/1/2013,2013,167,Spain,30561.15755,0.9,1.154522538,0.012017759,0.94,1.02,0.988870561,-0.03164716,0.123869535
1/1/2014,-0.908377282,-0.36066423,1/1/2014,2014,168,Spain,31076.861719999997,0.63,1.1597053999999998,0.243121743,0.75,0.95,0.993725598,0.071027808,-0.164801908
2/1/2014,1.086424378,0.285955237,2/1/2014,2014,169,Spain,31076.861719999997,0.63,1.1597053999999998,0.243121743,0.75,0.95,0.993725598,0.071027808,-0.164801908
3/1/2014,-0.691476953,-0.415493557,3/1/2014,2014,170,Spain,31076.861719999997,0.63,1.1597053999999998,0.243121743,0.75,0.95,0.993725598,0.071027808,-0.164801908
4/1/2014,-0.719370365,-0.083371074,4/1/2014,2014,171,Spain,31076.861719999997,0.63,1.1597053999999998,0.243121743,0.75,0.95,0.993725598,0.071027808,-0.164801908
5/1/2014,0.432783377,0.097059525,5/1/2014,2014,172,Spain,31076.861719999997,0.63,1.1597053999999998,0.243121743,0.75,0.95,0.993725598,0.071027808,-0.164801908
6/1/2014,-0.471843479,-0.152441469,6/1/2014,2014,173,Spain,31076.861719999997,0.63,1.1597053999999998,0.243121743,0.75,0.95,0.993725598,0.071027808,-0.164801908
7/1/2014,-0.21982754899999998,-0.06297641,7/1/2014,2014,174,Spain,31076.861719999997,0.63,1.1597053999999998,0.243121743,0.75,0.95,0.993725598,0.071027808,-0.164801908
8/1/2014,0.405925462,0.123296284,8/1/2014,2014,175,Spain,31076.861719999997,0.63,1.1597053999999998,0.243121743,0.75,0.95,0.993725598,0.071027808,-0.164801908
9/1/2014,-0.214725576,-0.21072038699999998,9/1/2014,2014,176,Spain,31076.861719999997,0.63,1.1597053999999998,0.243121743,0.75,0.95,0.993725598,0.071027808,-0.164801908
10/1/2014,0.770771092,0.24465200899999998,10/1/2014,2014,177,Spain,31076.861719999997,0.63,1.1597053999999998,0.243121743,0.75,0.95,0.993725598,0.071027808,-0.164801908
11/1/2014,0.343716142,0.196893056,11/1/2014,2014,178,Spain,31076.861719999997,0.63,1.1597053999999998,0.243121743,0.75,0.95,0.993725598,0.071027808,-0.164801908
12/1/2014,0.419927891,0.018945203,12/1/2014,2014,179,Spain,31076.861719999997,0.63,1.1597053999999998,0.243121743,0.75,0.95,0.993725598,0.071027808,-0.164801908
1/1/2015,1.845872411,0.495558737,1/1/2015,2015,180,Spain,32293.759660000003,0.58,1.174035192,0.251491189,0.81,0.9,1.044831276,0.44628444100000003,0.10949633199999999
2/1/2015,-0.131047784,0.065157707,2/1/2015,2015,181,Spain,32293.759660000003,0.58,1.174035192,0.251491189,0.81,0.9,1.044831276,0.44628444100000003,0.10949633199999999
3/1/2015,-2.433639554,-0.5366551420000001,3/1/2015,2015,182,Spain,32293.759660000003,0.58,1.174035192,0.251491189,0.81,0.9,1.044831276,0.44628444100000003,0.10949633199999999
4/1/2015,-0.34655390700000005,-0.17460367100000002,4/1/2015,2015,183,Spain,32293.759660000003,0.58,1.174035192,0.251491189,0.81,0.9,1.044831276,0.44628444100000003,0.10949633199999999
5/1/2015,0.329338991,-0.033680439,5/1/2015,2015,184,Spain,32293.759660000003,0.58,1.174035192,0.251491189,0.81,0.9,1.044831276,0.44628444100000003,0.10949633199999999
6/1/2015,-1.140155681,-0.090632805,6/1/2015,2015,185,Spain,32293.759660000003,0.58,1.174035192,0.251491189,0.81,0.9,1.044831276,0.44628444100000003,0.10949633199999999
7/1/2015,-0.549938804,-0.109303031,7/1/2015,2015,186,Spain,32293.759660000003,0.58,1.174035192,0.251491189,0.81,0.9,1.044831276,0.44628444100000003,0.10949633199999999
8/1/2015,1.069153868,0.16241652,8/1/2015,2015,187,Spain,32293.759660000003,0.58,1.174035192,0.251491189,0.81,0.9,1.044831276,0.44628444100000003,0.10949633199999999
9/1/2015,0.304158881,-0.038254892,9/1/2015,2015,188,Spain,32293.759660000003,0.58,1.174035192,0.251491189,0.81,0.9,1.044831276,0.44628444100000003,0.10949633199999999
10/1/2015,0.11629258599999999,-0.07254203299999999,10/1/2015,2015,189,Spain,32293.759660000003,0.58,1.174035192,0.251491189,0.81,0.9,1.044831276,0.44628444100000003,0.10949633199999999
11/1/2015,0.7432697420000001,-0.043732626,11/1/2015,2015,190,Spain,32293.759660000003,0.58,1.174035192,0.251491189,0.81,0.9,1.044831276,0.44628444100000003,0.10949633199999999
12/1/2015,1.3141507829999999,0.35224751299999996,12/1/2015,2015,191,Spain,32293.759660000003,0.58,1.174035192,0.251491189,0.81,0.9,1.044831276,0.44628444100000003,0.10949633199999999
1/1/2016,-0.131203757,0.014493875,1/1/2016,2016,192,Spain,33244.9531,0.52,1.1158421040000002,0.413188279,1.01,0.98,1.041045785,1.16603903,0.300948033
2/1/2016,0.296951212,0.16138961400000001,2/1/2016,2016,193,Spain,33244.9531,0.52,1.1158421040000002,0.413188279,1.01,0.98,1.041045785,1.16603903,0.300948033
3/1/2016,-0.6523822429999999,-0.10856062699999999,3/1/2016,2016,194,Spain,33244.9531,0.52,1.1158421040000002,0.413188279,1.01,0.98,1.041045785,1.16603903,0.300948033
4/1/2016,-0.806011719,-0.01891114,4/1/2016,2016,195,Spain,33244.9531,0.52,1.1158421040000002,0.413188279,1.01,0.98,1.041045785,1.16603903,0.300948033
5/1/2016,0.789915843,0.19813642199999998,5/1/2016,2016,196,Spain,33244.9531,0.52,1.1158421040000002,0.413188279,1.01,0.98,1.041045785,1.16603903,0.300948033
6/1/2016,3.737935123,0.764712937,6/1/2016,2016,197,Spain,33244.9531,0.52,1.1158421040000002,0.413188279,1.01,0.98,1.041045785,1.16603903,0.300948033
7/1/2016,-0.131771356,-0.050162285,7/1/2016,2016,198,Spain,33244.9531,0.52,1.1158421040000002,0.413188279,1.01,0.98,1.041045785,1.16603903,0.300948033
8/1/2016,0.861628032,0.27850708,8/1/2016,2016,199,Spain,33244.9531,0.52,1.1158421040000002,0.413188279,1.01,0.98,1.041045785,1.16603903,0.300948033
9/1/2016,0.211625087,-0.006851411,9/1/2016,2016,200,Spain,33244.9531,0.52,1.1158421040000002,0.413188279,1.01,0.98,1.041045785,1.16603903,0.300948033
10/1/2016,-1.346292602,-0.40590082299999997,10/1/2016,2016,201,Spain,33244.9531,0.52,1.1158421040000002,0.413188279,1.01,0.98,1.041045785,1.16603903,0.300948033
11/1/2016,2.247222821,1.143636743,11/1/2016,2016,202,Spain,33244.9531,0.52,1.1158421040000002,0.413188279,1.01,0.98,1.041045785,1.16603903,0.300948033
12/1/2016,-2.03298622,-0.512280217,12/1/2016,2016,203,Spain,33244.9531,0.52,1.1158421040000002,0.413188279,1.01,0.98,1.041045785,1.16603903,0.300948033
1/1/2017,0.327995584,0.04440598900000002,1/1/2017,2017,204,Spain,34125.80827,0.49,1.033853531,0.282795578,0.94,1.01,1.026823044,-0.650181703,-0.32320484
2/1/2017,0.724859783,0.288620461,2/1/2017,2017,205,Spain,34125.80827,0.49,1.033853531,0.282795578,0.94,1.01,1.026823044,-0.650181703,-0.32320484
3/1/2017,-1.6821697780000002,-0.555140979,3/1/2017,2017,206,Spain,34125.80827,0.49,1.033853531,0.282795578,0.94,1.01,1.026823044,-0.650181703,-0.32320484
4/1/2017,-2.585893021,-0.426981755,4/1/2017,2017,207,Spain,34125.80827,0.49,1.033853531,0.282795578,0.94,1.01,1.026823044,-0.650181703,-0.32320484
5/1/2017,-0.417157115,-0.11746507099999999,5/1/2017,2017,208,Spain,34125.80827,0.49,1.033853531,0.282795578,0.94,1.01,1.026823044,-0.650181703,-0.32320484
6/1/2017,0.092158104,-0.09407482,6/1/2017,2017,209,Spain,34125.80827,0.49,1.033853531,0.282795578,0.94,1.01,1.026823044,-0.650181703,-0.32320484
7/1/2017,-1.091374925,-0.370740148,7/1/2017,2017,210,Spain,34125.80827,0.49,1.033853531,0.282795578,0.94,1.01,1.026823044,-0.650181703,-0.32320484
8/1/2017,1.006598439,0.338329537,8/1/2017,2017,211,Spain,34125.80827,0.49,1.033853531,0.282795578,0.94,1.01,1.026823044,-0.650181703,-0.32320484
9/1/2017,0.668994456,0.20231096899999998,9/1/2017,2017,212,Spain,34125.80827,0.49,1.033853531,0.282795578,0.94,1.01,1.026823044,-0.650181703,-0.32320484
10/1/2017,0.7447691,0.243064437,10/1/2017,2017,213,Spain,34125.80827,0.49,1.033853531,0.282795578,0.94,1.01,1.026823044,-0.650181703,-0.32320484
11/1/2017,0.638000971,0.13243132300000002,11/1/2017,2017,214,Spain,34125.80827,0.49,1.033853531,0.282795578,0.94,1.01,1.026823044,-0.650181703,-0.32320484
12/1/2017,1.515446239,0.38959613200000004,12/1/2017,2017,215,Spain,34125.80827,0.49,1.033853531,0.282795578,0.94,1.01,1.026823044,-0.650181703,-0.32320484
1/1/2018,-0.66446313,-0.269451984,1/1/2018,2018,216,Spain,34830.54444,0.61,1.002135754,0.254802525,0.95,0.97,1.064252973,0.410124389,0.037083868
2/1/2018,0.89755463,0.36239631299999997,2/1/2018,2018,217,Spain,34830.54444,0.61,1.002135754,0.254802525,0.95,0.97,1.064252973,0.410124389,0.037083868
3/1/2018,-0.36851135700000004,-0.133756517,3/1/2018,2018,218,Spain,34830.54444,0.61,1.002135754,0.254802525,0.95,0.97,1.064252973,0.410124389,0.037083868
4/1/2018,-0.20175039399999997,0.142797642,4/1/2018,2018,219,Spain,34830.54444,0.61,1.002135754,0.254802525,0.95,0.97,1.064252973,0.410124389,0.037083868
5/1/2018,1.561448739,0.502223675,5/1/2018,2018,220,Spain,34830.54444,0.61,1.002135754,0.254802525,0.95,0.97,1.064252973,0.410124389,0.037083868
6/1/2018,-0.5235440370000001,-0.081662405,6/1/2018,2018,221,Spain,34830.54444,0.61,1.002135754,0.254802525,0.95,0.97,1.064252973,0.410124389,0.037083868
7/1/2018,-0.184629028,-0.103133176,7/1/2018,2018,222,Spain,34830.54444,0.61,1.002135754,0.254802525,0.95,0.97,1.064252973,0.410124389,0.037083868
8/1/2018,1.280783843,0.364980785,8/1/2018,2018,223,Spain,34830.54444,0.61,1.002135754,0.254802525,0.95,0.97,1.064252973,0.410124389,0.037083868
9/1/2018,1.42158365,0.155007242,9/1/2018,2018,224,Spain,34830.54444,0.61,1.002135754,0.254802525,0.95,0.97,1.064252973,0.410124389,0.037083868
10/1/2018,-0.178997543,-0.057800498,10/1/2018,2018,225,Spain,34830.54444,0.61,1.002135754,0.254802525,0.95,0.97,1.064252973,0.410124389,0.037083868
11/1/2018,0.357722899,0.347357386,11/1/2018,2018,226,Spain,34830.54444,0.61,1.002135754,0.254802525,0.95,0.97,1.064252973,0.410124389,0.037083868
12/1/2018,0.618369551,0.169014181,12/1/2018,2018,227,Spain,34830.54444,0.61,1.002135754,0.254802525,0.95,0.97,1.064252973,0.410124389,0.037083868
1/1/2019,-0.3808592670000001,-0.290797918,1/1/2019,2019,228,Spain,,,,,,,,1.034790836,0.399315564
2/1/2019,0.5474926720000001,0.22098641,2/1/2019,2019,229,Spain,,,,,,,,1.034790836,0.399315564
3/1/2019,0.7737876109999999,0.211880364,3/1/2019,2019,230,Spain,,,,,,,,1.034790836,0.399315564
4/1/2019,0.77420142,0.104373688,4/1/2019,2019,231,Spain,,,,,,,,1.034790836,0.399315564
5/1/2019,0.155786647,0.014956773999999999,5/1/2019,2019,232,Spain,,,,,,,,1.034790836,0.399315564
6/1/2019,0.612016851,0.077272322,6/1/2019,2019,233,Spain,,,,,,,,1.034790836,0.399315564
7/1/2019,2.3563519,0.869173018,7/1/2019,2019,234,Spain,,,,,,,,1.034790836,0.399315564
8/1/2019,-1.020218952,-0.098608923,8/1/2019,2019,235,Spain,,,,,,,,1.034790836,0.399315564
9/1/2019,0.426553924,0.179428327,9/1/2019,2019,236,Spain,,,,,,,,1.034790836,0.399315564
10/1/2019,0.443474305,0.134047164,10/1/2019,2019,237,Spain,,,,,,,,1.034790836,0.399315564
11/1/2019,2.224811512,1.243304657,11/1/2019,2019,238,Spain,,,,,,,,1.034790836,0.399315564
6/1/2005,-1.743730459,-0.456966986,6/1/2005,2005,0,United Arab Emirates,91624.93617,1.0,0.710510254,0.875832975,0.65,0.4,-0.708473206,-0.207312818,-0.053780984000000004
7/1/2005,1.990499425,0.43485072799999996,7/1/2005,2005,1,United Arab Emirates,91624.93617,1.0,0.710510254,0.875832975,0.65,0.4,-0.708473206,-0.207312818,-0.053780984000000004
8/1/2005,-1.7896075359999999,-0.535901347,8/1/2005,2005,2,United Arab Emirates,91624.93617,1.0,0.710510254,0.875832975,0.65,0.4,-0.708473206,-0.207312818,-0.053780984000000004
9/1/2005,-0.252156327,-0.209709372,9/1/2005,2005,3,United Arab Emirates,91624.93617,1.0,0.710510254,0.875832975,0.65,0.4,-0.708473206,-0.207312818,-0.053780984000000004
10/1/2005,0.295486568,0.08603665,10/1/2005,2005,4,United Arab Emirates,91624.93617,1.0,0.710510254,0.875832975,0.65,0.4,-0.708473206,-0.207312818,-0.053780984000000004
11/1/2005,-0.28364418399999997,-0.37735731899999997,11/1/2005,2005,5,United Arab Emirates,91624.93617,1.0,0.710510254,0.875832975,0.65,0.4,-0.708473206,-0.207312818,-0.053780984000000004
12/1/2005,2.436156625,0.507419348,12/1/2005,2005,6,United Arab Emirates,91624.93617,1.0,0.710510254,0.875832975,0.65,0.4,-0.708473206,-0.207312818,-0.053780984000000004
1/1/2006,2.274020522,0.194125422,1/1/2006,2006,7,United Arab Emirates,87120.06513999999,0.89,0.943854511,0.923538566,0.63,0.32,-0.999829352,0.887394254,0.18307573600000002
2/1/2006,-0.140381066,-0.15993511,2/1/2006,2006,8,United Arab Emirates,87120.06513999999,0.89,0.943854511,0.923538566,0.63,0.32,-0.999829352,0.887394254,0.18307573600000002
3/1/2006,0.9423682959999999,-0.034109167999999995,3/1/2006,2006,9,United Arab Emirates,87120.06513999999,0.89,0.943854511,0.923538566,0.63,0.32,-0.999829352,0.887394254,0.18307573600000002
4/1/2006,1.4353763730000002,0.36126865399999997,4/1/2006,2006,10,United Arab Emirates,87120.06513999999,0.89,0.943854511,0.923538566,0.63,0.32,-0.999829352,0.887394254,0.18307573600000002
5/1/2006,1.409550536,0.278670309,5/1/2006,2006,11,United Arab Emirates,87120.06513999999,0.89,0.943854511,0.923538566,0.63,0.32,-0.999829352,0.887394254,0.18307573600000002
6/1/2006,0.857089997,0.388859247,6/1/2006,2006,12,United Arab Emirates,87120.06513999999,0.89,0.943854511,0.923538566,0.63,0.32,-0.999829352,0.887394254,0.18307573600000002
7/1/2006,0.569714486,0.205894697,7/1/2006,2006,13,United Arab Emirates,87120.06513999999,0.89,0.943854511,0.923538566,0.63,0.32,-0.999829352,0.887394254,0.18307573600000002
8/1/2006,-1.4224396959999999,-0.6270267970000001,8/1/2006,2006,14,United Arab Emirates,87120.06513999999,0.89,0.943854511,0.923538566,0.63,0.32,-0.999829352,0.887394254,0.18307573600000002
9/1/2006,0.711189636,0.20095534199999998,9/1/2006,2006,15,United Arab Emirates,87120.06513999999,0.89,0.943854511,0.923538566,0.63,0.32,-0.999829352,0.887394254,0.18307573600000002
10/1/2006,1.317422842,0.130289404,10/1/2006,2006,16,United Arab Emirates,87120.06513999999,0.89,0.943854511,0.923538566,0.63,0.32,-0.999829352,0.887394254,0.18307573600000002
11/1/2006,1.411866531,0.378363359,11/1/2006,2006,17,United Arab Emirates,87120.06513999999,0.89,0.943854511,0.923538566,0.63,0.32,-0.999829352,0.887394254,0.18307573600000002
12/1/2006,0.6810962290000001,0.0010590719999999999,12/1/2006,2006,18,United Arab Emirates,87120.06513999999,0.89,0.943854511,0.923538566,0.63,0.32,-0.999829352,0.887394254,0.18307573600000002
1/1/2007,0.332661978,0.163829578,1/1/2007,2007,19,United Arab Emirates,77235.85441,1.01,0.923828661,0.9753822679999999,0.61,0.29,-0.906883299,-0.7569199090000001,-0.166481651
2/1/2007,-1.072846333,-0.467188541,2/1/2007,2007,20,United Arab Emirates,77235.85441,1.01,0.923828661,0.9753822679999999,0.61,0.29,-0.906883299,-0.7569199090000001,-0.166481651
3/1/2007,1.349188675,-0.071936872,3/1/2007,2007,21,United Arab Emirates,77235.85441,1.01,0.923828661,0.9753822679999999,0.61,0.29,-0.906883299,-0.7569199090000001,-0.166481651
4/1/2007,-1.386660031,-0.523718467,4/1/2007,2007,22,United Arab Emirates,77235.85441,1.01,0.923828661,0.9753822679999999,0.61,0.29,-0.906883299,-0.7569199090000001,-0.166481651
5/1/2007,-1.745426661,-0.681834554,5/1/2007,2007,23,United Arab Emirates,77235.85441,1.01,0.923828661,0.9753822679999999,0.61,0.29,-0.906883299,-0.7569199090000001,-0.166481651
6/1/2007,-0.670385993,-0.307773071,6/1/2007,2007,24,United Arab Emirates,77235.85441,1.01,0.923828661,0.9753822679999999,0.61,0.29,-0.906883299,-0.7569199090000001,-0.166481651
7/1/2007,0.576493487,0.073190929,7/1/2007,2007,25,United Arab Emirates,77235.85441,1.01,0.923828661,0.9753822679999999,0.61,0.29,-0.906883299,-0.7569199090000001,-0.166481651
8/1/2007,-0.668822269,-0.273562342,8/1/2007,2007,26,United Arab Emirates,77235.85441,1.01,0.923828661,0.9753822679999999,0.61,0.29,-0.906883299,-0.7569199090000001,-0.166481651
9/1/2007,1.002722545,0.1670873,9/1/2007,2007,27,United Arab Emirates,77235.85441,1.01,0.923828661,0.9753822679999999,0.61,0.29,-0.906883299,-0.7569199090000001,-0.166481651
10/1/2007,-1.83595971,-0.768701447,10/1/2007,2007,28,United Arab Emirates,77235.85441,1.01,0.923828661,0.9753822679999999,0.61,0.29,-0.906883299,-0.7569199090000001,-0.166481651
11/1/2007,0.429843651,0.26655287699999997,11/1/2007,2007,29,United Arab Emirates,77235.85441,1.01,0.923828661,0.9753822679999999,0.61,0.29,-0.906883299,-0.7569199090000001,-0.166481651
12/1/2007,-1.8280656880000001,-0.8454634759999999,12/1/2007,2007,30,United Arab Emirates,77235.85441,1.01,0.923828661,0.9753822679999999,0.61,0.29,-0.906883299,-0.7569199090000001,-0.166481651
1/1/2008,-0.149748568,0.070690905,1/1/2008,2008,31,United Arab Emirates,69351.01966,1.08,0.876649439,0.696904898,0.57,0.42,-0.91238147,1.4367626669999998,0.453666189
2/1/2008,0.159010396,-0.057849581,2/1/2008,2008,32,United Arab Emirates,69351.01966,1.08,0.876649439,0.696904898,0.57,0.42,-0.91238147,1.4367626669999998,0.453666189
3/1/2008,0.936803677,0.596461938,3/1/2008,2008,33,United Arab Emirates,69351.01966,1.08,0.876649439,0.696904898,0.57,0.42,-0.91238147,1.4367626669999998,0.453666189
4/1/2008,-1.739372449,-0.26305717300000003,4/1/2008,2008,34,United Arab Emirates,69351.01966,1.08,0.876649439,0.696904898,0.57,0.42,-0.91238147,1.4367626669999998,0.453666189
5/1/2008,-0.517881124,-0.22843566699999998,5/1/2008,2008,35,United Arab Emirates,69351.01966,1.08,0.876649439,0.696904898,0.57,0.42,-0.91238147,1.4367626669999998,0.453666189
6/1/2008,0.7716832109999999,0.319489003,6/1/2008,2008,36,United Arab Emirates,69351.01966,1.08,0.876649439,0.696904898,0.57,0.42,-0.91238147,1.4367626669999998,0.453666189
7/1/2008,-0.285380602,-0.036975361,7/1/2008,2008,37,United Arab Emirates,69351.01966,1.08,0.876649439,0.696904898,0.57,0.42,-0.91238147,1.4367626669999998,0.453666189
8/1/2008,1.222386482,0.400694271,8/1/2008,2008,38,United Arab Emirates,69351.01966,1.08,0.876649439,0.696904898,0.57,0.42,-0.91238147,1.4367626669999998,0.453666189
9/1/2008,-0.534764033,-0.169619417,9/1/2008,2008,39,United Arab Emirates,69351.01966,1.08,0.876649439,0.696904898,0.57,0.42,-0.91238147,1.4367626669999998,0.453666189
10/1/2008,0.38426953799999997,0.139514807,10/1/2008,2008,40,United Arab Emirates,69351.01966,1.08,0.876649439,0.696904898,0.57,0.42,-0.91238147,1.4367626669999998,0.453666189
11/1/2008,0.976608802,0.446364221,11/1/2008,2008,41,United Arab Emirates,69351.01966,1.08,0.876649439,0.696904898,0.57,0.42,-0.91238147,1.4367626669999998,0.453666189
12/1/2008,1.7800837,0.46478317,12/1/2008,2008,42,United Arab Emirates,69351.01966,1.08,0.876649439,0.696904898,0.57,0.42,-0.91238147,1.4367626669999998,0.453666189
1/1/2009,0.561799198,0.036514954,1/1/2009,2009,43,United Arab Emirates,58843.46942,0.91,0.990984559,0.920840621,0.44,0.4,-0.8383120890000001,0.637125124,0.420860635
2/1/2009,-1.2078488090000001,-0.376047786,2/1/2009,2009,44,United Arab Emirates,58843.46942,0.91,0.990984559,0.920840621,0.44,0.4,-0.8383120890000001,0.637125124,0.420860635
3/1/2009,-1.434239625,-0.28262279100000004,3/1/2009,2009,45,United Arab Emirates,58843.46942,0.91,0.990984559,0.920840621,0.44,0.4,-0.8383120890000001,0.637125124,0.420860635
4/1/2009,-0.21972908100000002,-0.151527512,4/1/2009,2009,46,United Arab Emirates,58843.46942,0.91,0.990984559,0.920840621,0.44,0.4,-0.8383120890000001,0.637125124,0.420860635
5/1/2009,-1.282609864,-0.500516992,5/1/2009,2009,47,United Arab Emirates,58843.46942,0.91,0.990984559,0.920840621,0.44,0.4,-0.8383120890000001,0.637125124,0.420860635
6/1/2009,1.011184898,0.324312932,6/1/2009,2009,48,United Arab Emirates,58843.46942,0.91,0.990984559,0.920840621,0.44,0.4,-0.8383120890000001,0.637125124,0.420860635
7/1/2009,-0.253782008,-0.06135987,7/1/2009,2009,49,United Arab Emirates,58843.46942,0.91,0.990984559,0.920840621,0.44,0.4,-0.8383120890000001,0.637125124,0.420860635
8/1/2009,0.654883936,-0.047407588,8/1/2009,2009,50,United Arab Emirates,58843.46942,0.91,0.990984559,0.920840621,0.44,0.4,-0.8383120890000001,0.637125124,0.420860635
